experiment_id	library_strategy	library_selection	taxon_id	scientific_name	collection_date	location	lat_lon
SRX26273628	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273627	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273626	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273625	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273624	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273623	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273622	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273621	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273620	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273619	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273618	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273617	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273616	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273615	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273614	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273613	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273612	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273611	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273610	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273609	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273608	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273607	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273606	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273605	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273604	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273603	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273602	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273601	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273600	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273599	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273598	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273597	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273596	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273595	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273594	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273593	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273592	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273591	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273590	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273589	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273588	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273587	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273586	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273585	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273584	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273583	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273582	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273581	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273580	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273579	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273578	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273577	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273576	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273575	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273574	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273573	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273572	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273571	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273570	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273569	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273568	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273567	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273566	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273565	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273564	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273563	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273562	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273561	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273560	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273559	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273558	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273557	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273556	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273555	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273554	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273553	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273552	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273551	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273550	WGS	RANDOM PCR	527639	wastewater metagenome	n/a	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273549	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273548	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273547	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273546	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273545	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273544	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273543	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273542	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273541	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273540	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273539	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273538	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273537	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273536	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273535	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273534	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273533	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273532	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273531	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273530	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273529	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273528	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273527	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273526	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273525	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273524	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273523	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273522	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273521	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273520	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273519	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273518	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273517	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273516	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273515	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273514	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273513	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273512	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273511	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273510	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273509	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273508	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273507	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273506	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273505	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273504	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273503	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273502	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273501	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273500	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273499	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273498	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273497	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273496	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273495	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273494	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273493	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273492	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273491	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273490	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273489	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273488	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273487	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273486	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-05	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273485	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273484	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-21	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273483	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273482	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273481	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273480	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273479	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273478	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273477	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273476	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273475	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273474	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273473	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273472	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273471	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273470	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273469	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273468	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273467	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273466	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273465	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273464	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273463	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273462	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273461	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273460	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273459	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273458	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273457	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273456	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273455	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273454	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273453	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273452	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273451	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273450	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273449	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273448	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273447	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273446	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273445	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-31	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273444	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-24	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273443	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-17	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273442	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-10	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273441	WGS	RANDOM PCR	527639	wastewater metagenome	2021-08-03	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273440	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273439	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273438	WGS	RANDOM PCR	527639	wastewater metagenome	2021-12-07	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273437	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273436	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-23	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273435	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273434	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273433	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273432	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273431	WGS	RANDOM PCR	527639	wastewater metagenome	2022-02-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273430	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273429	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-19	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273428	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273427	WGS	RANDOM PCR	527639	wastewater metagenome	2022-01-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273426	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-27	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273425	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-20	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273424	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273423	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-13	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273422	WGS	RANDOM PCR	527639	wastewater metagenome	2021-07-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273421	WGS	RANDOM PCR	527639	wastewater metagenome	2021-06-29	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273420	WGS	RANDOM PCR	527639	wastewater metagenome	2022-04-06	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273419	WGS	RANDOM PCR	527639	wastewater metagenome	2022-03-30	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273418	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-16	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273417	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-09	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273416	WGS	RANDOM PCR	527639	wastewater metagenome	2021-11-02	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273415	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-14	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273414	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-26	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273413	WGS	RANDOM PCR	527639	wastewater metagenome	2021-10-12	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273412	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-28	USA: Miami Dade County	25.7174 N 80.2781 W
SRX26273411	WGS	RANDOM PCR	527639	wastewater metagenome	2021-09-21	USA: Miami Dade County	25.7174 N 80.2781 W
